Candidate,Tweet,Year,Party
DonaldTrump,I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd,2016,Republican
DonaldTrump,The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!,2016,Republican
DonaldTrump,Because I was told I could not do well in Iowa I spent very little there - a fraction of Cruz &amp; Rubio. Came in a strong second. Great honor,2016,Republican
DonaldTrump,My experience in Iowa was a great one. I started out with all of the experts saying I couldn't do well there and ended up in 2nd place. Nice,2016,Republican
DonaldTrump,It all begins today - WE WILL FINALLY TAKE OUR COUNTRY BACK AND MAKE AMERICA GREAT AGAIN!,2016,Republican
DonaldTrump,Join us! #CaucusForTrump11am WATERLOO: https://t.co/DGw5Yk2iSi1:30pm CEDER RAPIDS: https://t.co/6WZTqOy4TW https://t.co/yyjQ1iFT2x,2016,Republican
DonaldTrump,.@DonaldJTrumpJr &amp; his wife @MrsVanessaTrump attended the #SnowflakeGardenBrunch- here w/ Governor @TerryBranstad. https://t.co/mgLh9Im9QI,2016,Republican
DonaldTrump,Watch @IvankaTrump show you how easy it is to #CaucusForTrump in Iowa! #IACaucus Video: https://t.co/Bf4J2OBtUU https://t.co/4Ma5JSkFu7,2016,Republican
DonaldTrump,So nice to get an endorsement from the founder and owner of Pizza Ranch in Iowa! A great guy and great places! #CaucusForTrump,2016,Republican
DonaldTrump,It is time to take back our country- and MAKE AMERICA GREAT AGAIN!#CaucusForTrump Video: https://t.co/y9Fa8Ut6IP https://t.co/bJ6a0t9Pv2,2016,Republican
DonaldTrump,I will be interviewed on Face The Nation with @jdickerson this morning. Enjoy!,2016,Republican
DonaldTrump,I am in Iowa. Will be interviewed on This Week With @GStephanopoulos  this morning. ENJOY!,2016,Republican
DonaldTrump,If I would have done the last debate a record would have been set (instead of the poor ratings recieved). Also VETS got $6000000.,2016,Republican
DonaldTrump,"By not doing the failed poorly rated debate I was able to make the point of not allowing ""unfairness"" - while raising $6000000 for VETS.",2016,Republican
DonaldTrump,Wow just saw an ad - Cruz is lying on so many levels. There is nobody more against ObamaCare than me will repeal &amp; replace. He lies!,2016,Republican
DonaldTrump,Ted Cruz is in trouble for not reporting his bank borrowing in his very important Financial Disclosure Form. Very low interest loans scam!,2016,Republican
DonaldTrump,Ted Cruz is totally unelectable if he even gets to run (born in Canada). Will loose big to Hillary. Polls show I beat Hillary easily! WIN!,2016,Republican
DonaldTrump,I will be going to church in Iowa this morning with my wife Melania. After church I will be making two speeches and touring the State!,2016,Republican
DonaldTrump,.@bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more he endorsed Cruz. @foxandfriends,2016,Republican
DonaldTrump,.@bobvanderplaats asked me to do an event. The people holding the event called me to say he wanted $100000 for himself.Phony @foxandfriends,2016,Republican
DonaldTrump,.@bobvanderplaats is a total phony and dishonest guy. Asked me for expensive hotel rooms free (and more). I said pay and he endorsed Cruz!,2016,Republican
DonaldTrump,"The Cruz campaign issued a dishonest and deceptive get out the vote ad calling voters ""in violation."" They are now under investigation. Bad!",2016,Republican
DonaldTrump,MAKE AMERICA GREAT AGAIN! #IACaucus #CaucusForTrumphttps://t.co/nU39QHzxxX https://t.co/IrrzLCa2ev,2016,Republican
DonaldTrump,#IACaucus #CaucusForTrump#iCaucused #iVotedhttps://t.co/jSYl2IYjPO,2016,Republican
DonaldTrump,I want to thank evangelical Christians for the warm embrace I've received on the campaign trail. Video: https://t.co/u6oOcWGePe,2016,Republican
DonaldTrump,I will be in Iowa all day and until Tuesday morning. Finally after all these years of watching stupidity we will MAKE AMERICA GREAT AGAIN!,2016,Republican
DonaldTrump,Hillary Clinton is a major national security risk. Not presidential material!,2016,Republican
DonaldTrump,THANK YOU to all of the incredible volunteers behind the scenes in Iowa! #CaucusForTrump https://t.co/osvIsBwAgX https://t.co/EY0wNYv9XD,2016,Republican
DonaldTrump,Looking forward to a great weekend in Iowa! #IACaucus #CaucusForTrump Tickets: https://t.co/nU39QHzxxX https://t.co/xZlwspf6xe,2016,Republican
DonaldTrump,.@oreillyfactor  The people of Iowa love the fact that I stuck up for my rights as I will do for the U.S. Also got $6000000 for our VETS!,2016,Republican
DonaldTrump,.@FoxNews is the only network that does not even mention my very successful event last night. $6000000 raised in one hour for our VETS.,2016,Republican
DonaldTrump,Amazing that Ted Cruz can't even get a Senator like @BenSasse who is easy to endorse him. Not one Senator  is endorsing Canada Ted!,2016,Republican
DonaldTrump,.@BenSasse looks more like a gym rat than a U.S. Senator. How the hell did he ever get elected?  @greta,2016,Republican
DonaldTrump,The great State of Nebraska can do much better than @BenSasse as your Senator. Saw him on @greta - totally ineffective. Wants paid for pols.,2016,Republican
DonaldTrump,The new e-mail release is a disaster for Hillary Clinton. At a minimum how can someone with such bad judgement be our next president?,2016,Republican
DonaldTrump,Thank you for all of your support Iowa!#MakeAmericaGreatAgain #Trump2016#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/fQAxuMe01b,2016,Republican
DonaldTrump,They say that if I participated in last night’s Fox debate they would have had 12 million more &amp; would have broken the all time record.,2016,Republican
DonaldTrump,Thank you America! #Trump2016Via @DRUDGE_REPORT https://t.co/hVa0gJiBNz,2016,Republican
DonaldTrump,Join me tomorrow in Dubuque Iowa! #IACaucus #Trump2016 https://t.co/rWbHdaYgBl,2016,Republican
DonaldTrump,Thank you- Nashua New Hampshire! #MakeAmericaGreatAgain #Trump2016https://t.co/NpJGvQwYU5 https://t.co/9h8CgrCXGB,2016,Republican
DonaldTrump,Every American needs to say 2 simple words to every Vet they meet: THANK YOU! John Wayne Walding https://t.co/wG8EzPHZt1,2016,Republican
DonaldTrump,Thank you!Mitchell FOX2 Michigan Poll finds Trump holds 3-1 lead over closest GOP opponents. Trump 47% Clinton 43% https://t.co/xpaeV0YzGV,2016,Republican
DonaldTrump,Great Twitter poll- and I wasn't even there. Thank you! #GOPDebate https://t.co/yLJGkoOeBg,2016,Republican
DonaldTrump,Getting ready to take off for Nashua New Hampshire. Big crowd will be there soon. Fun!,2016,Republican
DonaldTrump,Iowa was amazing last night. The event could not have worked out better. We raised $6000000 for our great vets. They were so happy &amp; proud,2016,Republican
DonaldTrump,Thank you for your interest &amp; support during last nights #GOPDebate! #IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/yadQiPC49g,2016,Republican
DonaldTrump,Good morning America! Thank you for all of your support in the latest Drudge poll! https://t.co/XDnixWnqwb https://t.co/yUTtLnALxy,2016,Republican
DonaldTrump,Thank you for your support!https://t.co/Mjr8D4dDrK,2016,Republican
DonaldTrump,Thank you America!  https://t.co/YJ0KIYpTaV,2016,Republican
DonaldTrump,#IACaucus • 2/1/2016 • 6:30pm#MakeAmericaGreatAgain!Iowa caucus finder: https://t.co/ANvTcZqfOq #GOPDebate https://t.co/HLuyCcuLcp,2016,Republican
DonaldTrump,Thank you for the kind words tonight @OMAROSA. You were great! See you soon!,2016,Republican
DonaldTrump,I will take care of the Veterans who have served this country so bravely.#ThankAVet Video: https://t.co/WH9GSeSH29 https://t.co/WMR7jnmsyz,2016,Republican
DonaldTrump,An unbelievable night in Iowa with our great Veterans! We raised $6000000.00 while the politicians talked! #GOPDebate,2016,Republican
DonaldTrump,Watching biased Charles @krauthammer a @FoxNews flunky who didn't know that I won every debate in particular- the last one. Check polls!,2016,Republican
DonaldTrump,Donald Trump Hands Bill O’Reilly Cable TV Viewership Win- @deadline-https://t.co/Ytid4IrW4y,2016,Republican
DonaldTrump,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZ8EpQ https://t.co/gicaoEOFCC,2016,Republican
DonaldTrump,I hear that @SenTedCruz’s $$ man Robert Mercer a good man is very angry because Cruz lied to him about liquidating his (Ted’s) holdings.?,2016,Republican
DonaldTrump,20 Most Anticipated Hotel Openings of 2016: Trump International Hotel Washington D.C. https://t.co/jd3H0LQcas,2016,Republican
DonaldTrump,Tennessee GOP Pollhttps://t.co/hfSxKaXC42Trump 32.7%Cruz 16.5%Carson 6.6%Rubio 5.3%Christie 2.4%Jeb 1.6%,2016,Republican
DonaldTrump,It is my great honor to support our Veterans with you! You can join me now. Thank you! #Trump4Vetshttps://t.co/UVn3kUd2DV,2016,Republican
DonaldTrump,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/1vjCHYYlzU,2016,Republican
DonaldTrump,Being politically correct takes too much time. We have too much to get done! #Trump2016 https://t.co/8icSqEombg https://t.co/fkgkcVxVo7,2016,Republican
DonaldTrump,“What America Needs: The Case for Trump” Great new book by the esteemed Jeffrey Lord @JeffJlpa1 Available now. https://t.co/xeHKbIDApr,2016,Republican
DonaldTrump,"The ""debate"" tonight will be a total disaster - low ratings with advertisers and advertising rates dropping like a rock. I hate to see this.",2016,Republican
DonaldTrump,Wow two candidates called last night and said they want to go to my event tonight at Drake University.,2016,Republican
DonaldTrump,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/thNiQh0nY6,2016,Republican
DonaldTrump,On Greta 87% of the people said they would not watch the debate if I'm not in it. Wow- what an honor!,2016,Republican
DonaldTrump,FOX debate advertising rates falling like a rock! Tune into my special event for the Veterans at 9pm EST!,2016,Republican
DonaldTrump,Thank you- Lexington South Carolina!#Trump2016 #MakeAmericaGreatAgainhttps://t.co/jaiRNIyYGL https://t.co/upAo2eDDVB,2016,Republican
DonaldTrump,It was the childishly written &amp; taunting PR statement by Fox that made me not do the debate more so than lightweight reporter @megynkelly.,2016,Republican
DonaldTrump,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. (Eastern). Enjoy!,2016,Republican
DonaldTrump,I am self funding my campaign so I do not owe anything to lobbyists &amp; special interests. https://t.co/QYcedgsoV3 https://t.co/5f7zFDiVsN,2016,Republican
DonaldTrump,Even though I beat him in the first six debates especially the last one Ted Cruz wants to debate me again. Can we do it in Canada?,2016,Republican
DonaldTrump,Just got to listen to Rush Limbaugh - the guy is fantastic!,2016,Republican
DonaldTrump,The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty &amp; dumb,2016,Republican
DonaldTrump,I refuse to call Megyn Kelly a bimbo because that would not be politically correct. Instead I will only call her a lightweight reporter!,2016,Republican
DonaldTrump,CBS's FACE THE NATION - Posts Largest Audience Since 2001#Trump2016 #MakeAmericaGreatAgain https://t.co/TzZx97FU1n,2016,Republican
DonaldTrump,https://t.co/SmTkLPiBYD,2016,Republican
DonaldTrump,Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings! https://t.co/2bx54VKpQh,2016,Republican
DonaldTrump,Thank you America!#MakeAmericaGreatAgain #Trump2016 https://t.co/7xxWD0au9H,2016,Republican
DonaldTrump,Trump shows complete domination of Facebook conversation https://t.co/tPiIyk4Dyc,2016,Republican
DonaldTrump,Minorities Line Up Behind Donald Trump #Trump2016 https://t.co/ClcvOgWOMy,2016,Republican
DonaldTrump,THANK YOU! #Trump2016#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/CxqTh61ssz,2016,Republican
DonaldTrump,Do you think @SenTedCruz knows about @bobvanderplaats dealings? Actually I doubt it!,2016,Republican
DonaldTrump,Should I do the #GOPdebate? https://t.co/cjTywwIl85,2016,Republican
DonaldTrump,.@bobvanderplaats begged me to do an event while asking organizers for $100000 for himself—a bad guy!,2016,Republican
DonaldTrump,Great honor- Rev. Jerry Falwell Jr. of Liberty University one of the most respected religious leaders in our nation has just endorsed me!,2016,Republican
DonaldTrump,#MakeAmericaGreatAgain #Trump2016 https://t.co/oJyGTj5QX8,2016,Republican
DonaldTrump,For the great people of Iowa find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain,2016,Republican
DonaldTrump,Why doesn't phony  @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying,2016,Republican
DonaldTrump,I will end common core. It's a disaster.https://t.co/d83XYrqZ3m#MakeAmericaGreatAgain #Trump2016 https://t.co/r0Sc6zm80I,2016,Republican
DonaldTrump,Donald Trump retains national lead in new ABC News/WaPo poll with 37%: https://t.co/xPjA3TBbTa https://t.co/6Uaecpwqwm,2016,Republican
DonaldTrump,I will be interviewed by @MariaBartiromo on @MorningsMaria  @FoxBusiness at 7:30 A.M. Enjoy.,2016,Republican
DonaldTrump,I will be doing @GMA @GStephanopoulos this morning at around 7:00. Likewise I will be doing @Morning_Joe at around 7:00. Figure it out!,2016,Republican
DonaldTrump,Thank you - Farmington New Hampshire! #FITN #Trump2016 https://t.co/bJ9Z3qZBQu,2016,Republican
DonaldTrump,Just landed in New Hampshire. Will be at the venue shortly. #FITN,2016,Republican
DonaldTrump,Phyllis Schlafly’s Eagle Forum: ‘National Review Will Be Defunct In The Next Year’ https://t.co/S7QmDkv2sg,2016,Republican
DonaldTrump,Leaving now for New Hampshire. Big crowd- looking forward to it! #FITN,2016,Republican
DonaldTrump,Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!,2016,Republican
DonaldTrump,Cruz going down fast in recent polls- dropping like a rock. Lies never work!,2016,Republican
DonaldTrump,Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!,2016,Republican
DonaldTrump,I will be on @CNNSitRoom with @wolfblitzer from 5-7pm est. on @CNN.,2016,Republican
DonaldTrump,I will be on Morning's with Maria on the Fox Business Network tomorrow during the 7am and 8am ET hours.,2016,Republican
DonaldTrump,Find out where to #VoteTrump on caucus night in Iowa on 2/1/16!#IACaucus #FITN #Trump2016 https://t.co/xd9iG0uh4l https://t.co/ocIpo2DInT,2016,Republican
DonaldTrump,Obama's deal vs. Trump's deals- https://t.co/UpQ3LkUUpm,2016,Republican
DonaldTrump,Join us in Iowa tomorrow! #IACaucus #Trump2016 #MakeAmericaGreatAgain 3:00pm: https://t.co/cWQKRAgqfX 7:30pm: https://t.co/v2Ejh0TweS,2016,Republican
DonaldTrump,I will be on The Situation Room with @wolfblitzer from 5-7pm est on CNN,2016,Republican
DonaldTrump,I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 Video: https://t.co/rx7aOQqN7y,2016,Republican
DonaldTrump,IPSOS/REUTERS POLLThank you! #Trump2016 #MakeAmericaGreatAgain https://t.co/sbzp75EPSq,2016,Republican
DonaldTrump,It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada or get out of race,2016,Republican
DonaldTrump,Fox News PollThank you New Hampshire! #FITN#Trump2016 https://t.co/jC1qisBbit,2016,Republican
DonaldTrump,New Fox News PollThank you Iowa! #Trump2016 #IACaucus https://t.co/aCj0Hq20hV,2016,Republican
DonaldTrump,I will make our Military so big powerful &amp; strong that no one will mess with us. #Trump2016 https://t.co/fxgCl9J1Wf https://t.co/PJECpbmkSE,2016,Republican
DonaldTrump,I will be on Face The Nation this morning at various times across the U.S. @CBSNews  Enjoy!,2016,Republican
DonaldTrump,I will be on @meetthepress this morning at various times across the U.S. @NBCNews  Enjoy!,2016,Republican
DonaldTrump,Love making correct predictions. National Review is over. https://t.co/tEHJTl6tNAreview-doomed,2016,Republican
DonaldTrump,Word is that crying @GlennBeck left the GOP and doesn't have the right to vote in the Republican primary. Dumb as a rock.,2016,Republican
DonaldTrump,Serious doubt in Illinois as to whether or not Cruz can run for President. First of many challenges. https://t.co/j9pngqvo5X,2016,Republican
DonaldTrump,Just left a great event in Pella. Going to church tomorrow in Muscatine Iowa.,2016,Republican
DonaldTrump,I will be on FOX with the great @JudgeJeanine tonight at 9pm EST! Enjoy! #Trump2016,2016,Republican
DonaldTrump,.@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!,2016,Republican
DonaldTrump,Heading now to Pella Iowa. Big crowd! Remember Trump is a big buyer of Pella windows. See you soon!,2016,Republican
DonaldTrump,For the great people of Iowa find your #IACaucus location at https://t.co/3KWOl20zMm. So important to vote! #MakeAmericaGreatAgain,2016,Republican
DonaldTrump,Just left Sioux Center Iowa. My speech was very well received. Truly great people! Packed house- overflow!,2016,Republican
DonaldTrump,A wonderful story on Iowa voters by @arappeport of the @NYTimes. https://t.co/fGVQsMbRKj,2016,Republican
DonaldTrump,Failing @GlennBeck lost all credibility. Not only was he fired @ FOX he would have voted for Clinton over McCain. https://t.co/dfCOkb7Ex8,2016,Republican
DonaldTrump,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,2016,Republican
DonaldTrump,Heading to Sioux County Iowa where the crowd is amazing. Dr. Robert Jeffress will make the introduction. Make America Great Again!,2016,Republican
DonaldTrump,Ted Cruz poll numbers are down big. Because he was born in Canada and was until recently a Canadian citizen many believe he cannot run!,2016,Republican
DonaldTrump,I am in Iowa watching all of these phony T.V. ads by the other candidates. All bull politicians are all talk and no action-it won't happen!,2016,Republican
DonaldTrump,.@AnnCoulter has been amazing. We will win and establish strong borders we will build a WALL and Mexico will pay. We will be great again!,2016,Republican
DonaldTrump,I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump https://t.co/tykxcT5ZtG https://t.co/oc480lwVQg,2016,Republican
DonaldTrump,I am in Iowa. Will be making two speeches today. Good luck to all of the great folks on the East coast. Enjoy the beauty of the storm!,2016,Republican
DonaldTrump,A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 https://t.co/6rh849dlYZ,2016,Republican
DonaldTrump,Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi low interest loans. No legal disclosure &amp; never sold off assets.,2016,Republican
DonaldTrump,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.,2016,Republican
DonaldTrump,Cruz says I supported TARP which gave $25 million to Goldman Sachs the bank which loaned him the money he didn't disclose. Puppet!,2016,Republican
DonaldTrump,The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!,2016,Republican
DonaldTrump,.@BrentBozell one of the National Review lightweights came to my office begging for money like a dog. Why doesn't he say that?,2016,Republican
DonaldTrump,Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS the Chinese or with Putin.,2016,Republican
DonaldTrump,Ted Cruz went down big in just released Reuters poll - what's going on? Is it Goldman Sachs/Citi loans or Canada?,2016,Republican
DonaldTrump,Rush Limbaugh is great tells it as he sees it---really honorable guy! Thanks Rush! #Trump2016,2016,Republican
DonaldTrump,The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.,2016,Republican
DonaldTrump,Just received the new Fox poll.Thank you America! #Trump2016 https://t.co/QKNineuS8H,2016,Republican
DonaldTrump,Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.,2016,Republican
DonaldTrump,Leaving Nevada now for Iowa. Things are looking good - great new polls!,2016,Republican
DonaldTrump,New National GOP Zogby Poll#MakeAmericaGreatAgain #Trump2016https://t.co/Ma6OABMYpF https://t.co/evqFrWKBD1,2016,Republican
DonaldTrump,National Black Republican Association Endorses Donald J. Trump #Trump2016 #MakeAmericaGreatAgain https://t.co/9IPw30G5OG,2016,Republican
DonaldTrump,New Reuters poll! Thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/KDVZoUia4I,2016,Republican
DonaldTrump,The dying @NRO National Review has totally given up the fight against Barrack Obama. They have been losing for years. I will beat Hillary!,2016,Republican
DonaldTrump,Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective &amp; have been for years! https://t.co/o1l1XNZvhU,2016,Republican
DonaldTrump,"After spending $89 million @JebBush is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!",2016,Republican
DonaldTrump,The failing @NRO National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate,2016,Republican
DonaldTrump,"Highly respected Constitutional law professor Mary Brigid McManamon has just stated ""Ted Cruz is not eligible to be President."" Big problem",2016,Republican
DonaldTrump,"#TedCruz eligibility to be President not settled law says Cruz' Constitutional Law Professor #LaurenceTribe https://t.co/GWKoJsBINZ""",2016,Republican
DonaldTrump,Ted Cruz complains about my views on eminent domain but without it we wouldn't have roads highways airports schools or even pipelines.,2016,Republican
DonaldTrump,The late great William F. Buckley would be ashamed of what had happened to his prize the dying National Review!,2016,Republican
DonaldTrump,Very few people read the National Review because it only knows how to criticize but not how to lead.,2016,Republican
DonaldTrump,National Review is a failing publication that has lost it's way. It's circulation is way down w its influence being at an all time low. Sad!,2016,Republican
DonaldTrump,Thank you Iowa! #FITN #IACaucus#MakeAmericaGreatAgain #Trump2016 https://t.co/wVJldvTSag,2016,Republican
DonaldTrump,Why does @Greta have a fired Bushy like dummy John Sununu on- spewing false info? I will beat Hillary by a lot she wants no part of Trump.,2016,Republican
DonaldTrump,#Trump2016 #MakeAmericaGreatAgain https://t.co/vfUwGIGjN4,2016,Republican
DonaldTrump,Thank you New Hampshire!#Trump2016 https://t.co/TG9oZKly4l,2016,Republican
DonaldTrump,Thank you! #Trump2016 https://t.co/pcdmyIO1Zt,2016,Republican
DonaldTrump,Thank you Iowa! #Trump2016 https://t.co/ryhEheTLqN,2016,Republican
DonaldTrump,Happy birthday to my friend the great @jacknicklaus - a totally special guy!,2016,Republican
DonaldTrump,New Day on CNN treats me very badly. @AlisynCamerota is a disaster. Not going to watch anymore.,2016,Republican
DonaldTrump,Low energy candidate @JebBush has wasted $80 million on his failed presidential campaign. Millions spent on me. He should go home and relax!,2016,Republican
DonaldTrump,Sad sack @JebBush has just done another ad on me with special interest money saying I won't beat Hillary - I WILL. But he can't beat me.,2016,Republican
DonaldTrump,So sad that @CNN and many others refused to show the massive crowd at the arena yesterday in Oklahoma. Dishonest reporting!,2016,Republican
DonaldTrump,#MakeAmericaGreatAgain #Trump2016UNIFYING THE NATIONVideo: https://t.co/1ZWE5R183k https://t.co/Md10pL1wn8,2016,Republican
DonaldTrump,Wacko @glennbeck is a sad answer to the @SarahPalinUSA endorsement that Cruz so desperately wanted. Glenn is a failing crying lost soul!,2016,Republican
DonaldTrump,New CNN/WMUR New Hampshire poll just released. Thank you! #FITN #Trump2016 https://t.co/sZr9taU20G,2016,Republican
DonaldTrump,Bob Dole Warns of ‘Cataclysmic’ Losses With Ted Cruz and Says Donald Trump Would Do Better via New York Times: https://t.co/txEaLrZ4uY,2016,Republican
DonaldTrump,Thank you New Hampshire! #FITN#Trump2016 #NHPolitics https://t.co/3FkMZpaEdR,2016,Republican
DonaldTrump,Thank you Florida! #Trump2016 https://t.co/npcw1AN2ht,2016,Republican
DonaldTrump,15K in OK! Had to turn away 5k but we are coming back soon to take care of them! So much love in the crowd! Thanks! https://t.co/XsOeREiYuA,2016,Republican
DonaldTrump,Great rally in Iowa! Such wonderful people. Traveling now with @SarahPalinUSA to Tulsa- massive crowd expected! https://t.co/gaK4KEbHOh,2016,Republican
DonaldTrump,#MakeAmericaGreatAgain #Trump2016LIFE CHANGING EXPERIENCEVideo: https://t.co/8kAswDS0bc https://t.co/0bSTLvq7V9,2016,Republican
DonaldTrump,I am greatly honored to receive Sarah Palin's endorsement tonight. Video: https://t.co/4P7AMKI4iq https://t.co/bjTPvwM4nW,2016,Republican
DonaldTrump,Judge Jeanine Slams GOP Establishment:https://t.co/gEhfZ3NAhi,2016,Republican
DonaldTrump,#Trump2016 #MakeAmericaGreatAgain #ECONOMY - VIDEO: https://t.co/KrCUSYFPLb https://t.co/KsVYviVdc2,2016,Republican
DonaldTrump,“Palin’s brand among evangelicals is as gold as the faucets in Trump tower” said Ralph Reed the chairman of the Faith &amp; Freedom Coalition.,2016,Republican
DonaldTrump,"Wow the highly respected Governor of Iowa just stated that ""Ted Cruz must be defeated."" Big shoker! People do not like Ted.",2016,Republican
DonaldTrump,A true honor to receive the endorsement of John Wayne's daughter....read: https://t.co/X6jR0WVBvd https://t.co/1e6gk0PsQH,2016,Republican
DonaldTrump,In the just released SC poll I increased my lead by 4 points since last poll by same firm. Up by 14! Cruz dropped 3. https://t.co/qM4JUsyaqH,2016,Republican
DonaldTrump,Thank you for your strong testimony when welcoming me to Liberty University yesterday- @JerryJrFalwell. https://t.co/VJgj7AC5tE,2016,Republican
DonaldTrump,Thank you Georgia! I appreciate all of your support. #Trump2016 https://t.co/oNbgRpjKDl,2016,Republican
DonaldTrump,.@FreeJesseJames- Just read your complete statement. You are an amazing guy &amp; I really appreciate your words &amp; support. I will see you soon!,2016,Republican
DonaldTrump,On my way to Iowa- just received new national poll numbers. Thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/sQ9UEVW4Vp,2016,Republican
DonaldTrump,Really disgusting that the failing New York Times allows dishonest writers to totally fabricate stories.,2016,Republican
DonaldTrump,Dope Frank Bruni said I called many people including Karl Rove losers-true! I never called my friend @HowardStern a loser- he’s a winner!,2016,Republican
DonaldTrump,.@tedcruz Conflicting Stances on Birthright Citizenship [14th Amendment] Gives #TeamTrump credit. https://t.co/0x2qed7174,2016,Republican
DonaldTrump,Wow new polls just out have Trump up and Cruz down - he is a nervous wreck!,2016,Republican
DonaldTrump,.@TheBrodyFile great job on @AC360. Thank you for the very smart and kind words!,2016,Republican
DonaldTrump,.@TheBrodyFile Exclusive: @realDonaldTrump Says He Will Protect Evangelicals Better Than @tedcruz https://t.co/BLdnkYzMBE… #CBNNews #2016,2016,Republican
DonaldTrump,I don't think Ted Cruz can even run for President until he can assure Republican voters that being born in Canada is not a problem. Doubt!,2016,Republican
DonaldTrump,Ted Cruz is falling in the polls. He is nervous. People are worried about his place of birth and his failure to report his loans from banks!,2016,Republican
DonaldTrump,I loved being at Liberty University today! Record setting crowd unbelievable people! Thank you Jerry and Becki! https://t.co/YrLGb7wXyh,2016,Republican
DonaldTrump,We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch: https://t.co/NXWNOcWZgc https://t.co/52E3LU3W77,2016,Republican
DonaldTrump,A great morning with everyone @LibertyU! Thank you! Off to New Hampshire now. #Trump2016 https://t.co/XUWGANbq8k https://t.co/aEMUMqSoWm,2016,Republican
DonaldTrump,Leaving for Liberty University. I'll be speaking today in front of a record crowd. #Trump2016,2016,Republican
DonaldTrump,Just a reminder that Ted Cruz supported liberal Justice John Roberts who gave us #Obamacare. https://t.co/gBnsNgomom,2016,Republican
DonaldTrump,Thank you @IvankaTrump for the kind words. I am very proud of the role model you are for so many. NH &amp; IA radio ad: https://t.co/NqJJVdapnG,2016,Republican
DonaldTrump,I am self-funding my campaign - putting up my own money not controlled.  Cruz is spending $millions on ads paid for by his N.Y. bosses.,2016,Republican
DonaldTrump,Far more killed than anticipated in radical Islamic terror attack yesterday. Get tough and smart U.S. or we won't have a country anymore!,2016,Republican
DonaldTrump,Big announcement in Ames Iowa on Tuesday! You will not want to miss this rally! #Trump2016 https://t.co/J2wyAfXdlz https://t.co/lErVfowpMX,2016,Republican
DonaldTrump,Iran is going to buy 114 jetliners with a small part of the $150 billion we are giving them...but they won't buy from U.S. rather Airbus!,2016,Republican
DonaldTrump,In Iran deal we get 4 prisoners. They get $150 billion 7 most wanted and many off watch list. This will create great incentive for others!,2016,Republican
DonaldTrump,Interesting read from Peggy Noonan. https://t.co/jAxIy8xseM,2016,Republican
DonaldTrump,Is this the New York that Ted Cruz is talking about &amp; demeaning? https://t.co/rYGX9vazku,2016,Republican
DonaldTrump,Wow! Ted Cruz received $487K in campaign contributions $11M from a NY hedge fund mogul &amp; $1M low int. loan from Goldman Sachs. Hypocrite,2016,Republican
DonaldTrump,Departing NH now- great morning with record crowd in Portsmouth- in a snow storm! Thank you! https://t.co/m98wooUwsG https://t.co/izBMhEZolh,2016,Republican
DonaldTrump,Greatly dishonest of @TedCruz to file a financial disclosure form &amp; not list his lending banks- then pretend he is going to clean up Wall St,2016,Republican
DonaldTrump,When will @TedCruz give all the New York based campaign contributions back to the special interests that control him.,2016,Republican
